panel,scenario,tier,year,entity,origin_region,destination_region,region,role,metric,value,x_value,y_value,minimum,maximum,unit,source_type,style
c,S6,low,2050,,,,SW,,regional_demand_met_pct,99.9999505117395,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2050,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2055,,,,NC,,regional_demand_met_pct,87.74369617914333,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2055,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2055,,,,EC,,regional_demand_met_pct,53.00793072554946,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2055,,,,CC,,regional_demand_met_pct,99.56399747534674,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2055,,,,SC,,regional_demand_met_pct,34.56737340410262,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2055,,,,SW,,regional_demand_met_pct,99.999937118613,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2055,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2060,,,,NC,,regional_demand_met_pct,83.61809470914308,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2060,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2060,,,,EC,,regional_demand_met_pct,52.00714125204798,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2060,,,,CC,,regional_demand_met_pct,98.80371507049408,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2060,,,,SC,,regional_demand_met_pct,29.731060027198705,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2060,,,,SW,,regional_demand_met_pct,93.4220258339776,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2060,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2025,,,,NC,,regional_demand_met_pct,99.998852956426,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2025,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2025,,,,EC,,regional_demand_met_pct,72.60772972396832,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2025,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2025,,,,SC,,regional_demand_met_pct,78.1051218653466,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2025,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2025,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2030,,,,NC,,regional_demand_met_pct,88.95830589228069,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2030,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2030,,,,EC,,regional_demand_met_pct,53.06844838402448,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2030,,,,CC,,regional_demand_met_pct,99.38591110426196,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2030,,,,SC,,regional_demand_met_pct,34.44693463453048,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2030,,,,SW,,regional_demand_met_pct,99.99989618257293,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2030,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2035,,,,NC,,regional_demand_met_pct,76.21588250576528,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2035,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2035,,,,EC,,regional_demand_met_pct,51.51476012131638,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2035,,,,CC,,regional_demand_met_pct,97.98211064870304,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2035,,,,SC,,regional_demand_met_pct,27.53224930226773,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2035,,,,SW,,regional_demand_met_pct,97.8718127250579,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2035,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2040,,,,NC,,regional_demand_met_pct,69.32766098451667,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2040,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2040,,,,EC,,regional_demand_met_pct,49.95046669816967,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2040,,,,CC,,regional_demand_met_pct,97.41307909788225,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2040,,,,SC,,regional_demand_met_pct,23.4818568244159,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2040,,,,SW,,regional_demand_met_pct,92.65066075479882,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2040,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2045,,,,NC,,regional_demand_met_pct,62.80337205833374,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2045,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2045,,,,EC,,regional_demand_met_pct,39.52792266437407,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2045,,,,CC,,regional_demand_met_pct,96.84800648225637,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2045,,,,SC,,regional_demand_met_pct,19.91297981668238,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2045,,,,SW,,regional_demand_met_pct,88.95503272266245,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2045,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2050,,,,NC,,regional_demand_met_pct,55.83079651965114,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2050,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2050,,,,EC,,regional_demand_met_pct,32.08632429746118,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2050,,,,CC,,regional_demand_met_pct,96.22691330567837,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2050,,,,SC,,regional_demand_met_pct,16.27474331823595,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2050,,,,SW,,regional_demand_met_pct,85.8268542461319,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2050,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2055,,,,NC,,regional_demand_met_pct,50.94689154141158,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2055,,,,NE,,regional_demand_met_pct,98.89825292759144,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2055,,,,EC,,regional_demand_met_pct,26.988269464066136,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2055,,,,CC,,regional_demand_met_pct,95.76056832278984,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2055,,,,SC,,regional_demand_met_pct,13.609397189098535,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2055,,,,SW,,regional_demand_met_pct,83.69649430677278,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2055,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2060,,,,NC,,regional_demand_met_pct,50.57293174820703,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2060,,,,NE,,regional_demand_met_pct,85.55624248003294,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2060,,,,EC,,regional_demand_met_pct,23.918614020348706,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2060,,,,CC,,regional_demand_met_pct,95.39228170016952,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2060,,,,SC,,regional_demand_met_pct,11.54385592708436,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2060,,,,SW,,regional_demand_met_pct,75.51506688807663,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,mid,2060,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2025,,,,NC,,regional_demand_met_pct,99.9996149525317,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2025,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2025,,,,EC,,regional_demand_met_pct,60.987870460015856,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2025,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2025,,,,SC,,regional_demand_met_pct,50.09249954702986,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2025,,,,SW,,regional_demand_met_pct,99.99962433393652,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2025,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2030,,,,NC,,regional_demand_met_pct,58.91821534139281,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2030,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2030,,,,EC,,regional_demand_met_pct,48.44877175635149,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2030,,,,CC,,regional_demand_met_pct,96.43693725778006,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2030,,,,SC,,regional_demand_met_pct,18.55122372910518,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2030,,,,SW,,regional_demand_met_pct,90.32044594316773,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2030,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2035,,,,NC,,regional_demand_met_pct,51.44133295277917,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2035,,,,NE,,regional_demand_met_pct,96.73655463306868,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2035,,,,EC,,regional_demand_met_pct,34.635460919935774,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2035,,,,CC,,regional_demand_met_pct,95.6851214241728,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2035,,,,SC,,regional_demand_met_pct,14.232780043898888,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2035,,,,SW,,regional_demand_met_pct,86.81607088997531,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2035,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2040,,,,NC,,regional_demand_met_pct,50.96286776395971,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2040,,,,NE,,regional_demand_met_pct,88.06617337690508,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2040,,,,EC,,regional_demand_met_pct,26.556033749435507,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2040,,,,CC,,regional_demand_met_pct,95.45250748178448,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2040,,,,SC,,regional_demand_met_pct,12.484071379334706,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2040,,,,SW,,regional_demand_met_pct,84.37667457681877,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2040,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2045,,,,NC,,regional_demand_met_pct,50.58350603379837,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2045,,,,NE,,regional_demand_met_pct,78.64108013487892,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2045,,,,EC,,regional_demand_met_pct,21.49015671612337,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2045,,,,CC,,regional_demand_met_pct,95.19559811107116,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2045,,,,SC,,regional_demand_met_pct,10.826099298134288,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2045,,,,SW,,regional_demand_met_pct,77.25655824022569,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2045,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2050,,,,NC,,regional_demand_met_pct,50.22257579036562,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2050,,,,NE,,regional_demand_met_pct,67.46386966732477,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2050,,,,EC,,regional_demand_met_pct,17.02251984012758,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2050,,,,CC,,regional_demand_met_pct,77.15927536720521,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2050,,,,SC,,regional_demand_met_pct,9.013457020057526,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2050,,,,SW,,regional_demand_met_pct,68.92135509808669,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2050,,,,NW,,regional_demand_met_pct,99.99999557078895,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2055,,,,NC,,regional_demand_met_pct,49.96669438797634,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2055,,,,NE,,regional_demand_met_pct,58.96534545937848,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2055,,,,EC,,regional_demand_met_pct,12.966891229861115,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2055,,,,CC,,regional_demand_met_pct,67.03057931428577,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2055,,,,SC,,regional_demand_met_pct,7.667244348374499,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2055,,,,SW,,regional_demand_met_pct,63.13087940432713,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2055,,,,NW,,regional_demand_met_pct,99.99998503079378,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2060,,,,NC,,regional_demand_met_pct,49.77594217218661,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2060,,,,NE,,regional_demand_met_pct,52.28079524544592,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2060,,,,EC,,regional_demand_met_pct,9.657124803481636,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2060,,,,CC,,regional_demand_met_pct,58.13417292338091,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2060,,,,SC,,regional_demand_met_pct,6.6265206232273615,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2060,,,,SW,,regional_demand_met_pct,58.88642808851515,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,high,2060,,,,NW,,regional_demand_met_pct,99.9999901770152,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,low,2025,,,,NC,,regional_demand_met_pct,99.99060656574083,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,low,2025,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,low,2025,,,,EC,,regional_demand_met_pct,81.89029645115664,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,low,2025,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,low,2025,,,,SC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,low,2025,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,low,2025,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,low,2030,,,,NC,,regional_demand_met_pct,99.99958206582956,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,low,2030,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,low,2030,,,,EC,,regional_demand_met_pct,63.5034599232493,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,low,2030,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,low,2030,,,,SC,,regional_demand_met_pct,49.98719487847771,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,low,2030,,,,SW,,regional_demand_met_pct,99.99981280392686,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,low,2030,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,low,2035,,,,NC,,regional_demand_met_pct,93.72935496727084,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,low,2035,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,low,2035,,,,EC,,regional_demand_met_pct,54.80093726685596,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,low,2035,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,low,2035,,,,SC,,regional_demand_met_pct,41.19915103884895,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S7,low,2035,,,,SW,,regional_demand_met_pct,99.9998691955094,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
