province,province_std,year,scenario,projected_curtailed_wind_TWh,projected_curtailed_solar_TWh,projected_curtailed_total_TWh,methanol_supply_Mt,h2_required_Mt,co2_required_Mt,allocation_basis
湖北省,湖北,2040,base,1.3384375355585436,3.8640221705196307,5.202459706078175,0.49547235295982617,0.09349563300351921,0.6805312767903212,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
贵州省,贵州,2040,base,0.49307651221586574,4.377856672505279,4.870933184721145,0.46389839854487097,0.08753762780541716,0.6371644504013803,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
江苏省,江苏,2040,base,3.9153217040745845,0.793533362467878,4.708855066542462,0.4484623872897583,0.08462485248157739,0.615963088942483,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
江西省,江西,2040,base,2.5066749861640387,0.7959067438956243,3.302581730059663,0.31453159333901554,0.059352111663072235,0.43200914345113783,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
广东省,广东,2040,base,2.2451353588558103,0.4249987713549293,2.6701341302107395,0.254298488591499,0.04798612479721586,0.34927897408042385,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
安徽省,安徽,2040,base,0.8383983424273285,1.4989033449598412,2.3373016873871695,0.22260016070353994,0.04200465032475799,0.3057413207263121,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
四川省,四川,2040,base,1.1236689964766307,1.0674094010870212,2.191078397563652,0.20867413310130017,0.039376808916215346,0.2866139218146358,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
天津市,天津,2040,base,0.41105978159882506,0.8525423867769327,1.263602168375758,0.12034306365483409,0.022708736111667193,0.16529119792991462,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
海南省,海南,2040,base,0.5065376561814492,0.643162674192782,1.1497003303742312,0.10949526955945059,0.020661757365868328,0.15039175273990538,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
浙江省,浙江,2040,base,0.32704565538229935,0.0,0.32704565538229935,0.0311472052745047,0.005877477635299037,0.04278068644453221,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
北京市,北京,2040,base,0.05117659618586144,0.008136026213661196,0.05931262239952264,0.005648821180906918,0.0010659325568371355,0.007758655891975652,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
上海市,上海,2040,base,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
福建省,福建,2040,base,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
重庆市,重庆,2040,base,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
内蒙古,内蒙古,2040,high,103.8706284958839,39.71596887865919,143.5865973745431,13.67491403567077,2.5804562785310745,18.782494427993804,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
新疆,新疆,2040,high,49.404411929785496,80.6638692836529,130.0682812134384,12.387455353660801,2.3375128252357933,17.01416992825311,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
河北省,河北,2040,high,41.81370714203553,22.80290373569039,64.61661087772592,6.153962940735802,1.161252806916846,8.452468099100624,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
青海省,青海,2040,high,6.736614056221163,55.668857122830005,62.40547117905117,5.943378207528683,1.1215154677606625,8.163229968040646,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
甘肃省,甘肃,2040,high,21.31787546116775,27.613254473443458,48.93112993461121,4.660107612820115,0.8793623065391557,6.400657806208427,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
云南省,云南,2040,high,5.799686136661639,25.303705412527933,31.10339154918957,2.962227766589483,0.5589723795554354,4.068619837410655,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
宁夏,宁夏,2040,high,7.7754834400182915,19.94341372371424,27.71889716373253,2.6398949679745267,0.4981481804567932,3.6258957385130124,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
山西省,山西,2040,high,20.189031759192133,4.9515296243543725,25.140561383546505,2.394339179385381,0.45181180315002145,3.288624862885821,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
山东省,山东,2040,high,15.456785096071885,8.33512711402244,23.791912210094324,2.2658964009613642,0.42757465086140944,3.1122087067204336,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
陕西省,陕西,2040,high,6.4232283725984445,13.790542192246683,20.213770564845127,1.9251210061757265,0.3632703338653596,2.64415370198236,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
