城市代码,城市,省份,城市经度_WGS84,城市纬度_WGS84,最近节点ID,最近管网节点,节点匹配城市,节点匹配省份,节点经度_WGS84,节点纬度_WGS84,最近距离_km,节点坐标来源,节点匹配置信度,节点涉及管道,第二近节点,第二近距离_km,第三近节点,第三近距离_km
341300000000,宿州市,安徽省,116.9588379,33.64921788,N046,宿州,宿州市,安徽省,116.9588379,33.64921788,0.0,直接匹配城市名,高,鲁皖一期管道,徐州,68.27567140553857,徐州(新沂,68.27567140553857
341500000000,六安市,安徽省,116.5092677,31.73197266,N017,六安,六安市,安徽省,116.5092677,31.73197266,0.0,直接匹配城市名,高,合六支线,合肥,67.91871138908039,淮南,106.2860658175558
341600000000,亳州市,安徽省,115.7750466,33.84858031,N011,亳州,亳州市,安徽省,115.7750466,33.84858031,0.0,直接匹配城市名,高,安庆-亳州成品油管道,阜阳,106.2674435054341,宿州,111.67093501174189
341700000000,池州市,安徽省,117.4859601,30.667335,N045,安庆,安庆市,安徽省,117.107568,30.53495975,39.09257111212422,直接匹配城市名,高,安庆-亳州成品油管道；安庆-合肥成品油管道,合肥,130.98786479096586,六安,150.4774432296494
341800000000,宣城市,安徽省,118.7556548,30.94249815,N022,南京(南京,南京市,江苏省,118.7902705,32.06154044,124.4752648666423,清洗后匹配城市名,高,苏南成品油管道,南京(扬子,124.4752648666423,湖州(湖州,126.38544256694479
350100000000,福州市,福建省,119.2915964,26.07737918,N019,兴闽,福州市,福建省,119.2915964,26.07737918,0.0,别名映射至地级市,中,福建成品油管道（北线）,泉港,146.97784940602466,东孚,215.21595919372243
350200000000,厦门市,福建省,118.0810222,24.48114183,N005,东孚,厦门市,福建省,118.0810222,24.48114183,0.0,别名映射至地级市,高,福建成品油管道（南线）,石湖山,0.0,泉港,74.5312788604504
350300000000,莆田市,福建省,119.0174071,25.44011605,N085,泉港,泉州市,福建省,118.6751351,24.87843187,71.3266060065351,别名映射至地级市,高,福建成品油管道（北线）；福建成品油管道（南线）,兴闽,75.99468811303191,东孚,142.41107815255856
350400000000,三明市,福建省,117.6351933,26.26738741,N019,兴闽,福州市,福建省,119.2915964,26.07737918,166.64323883229966,别名映射至地级市,中,福建成品油管道（北线）,泉港,186.3666543004809,东孚,203.6089140439535
350500000000,泉州市,福建省,118.6751351,24.87843187,N085,泉港,泉州市,福建省,118.6751351,24.87843187,0.0,别名映射至地级市,高,福建成品油管道（北线）；福建成品油管道（南线）,东孚,74.5312788604504,石湖山,74.5312788604504
350600000000,漳州市,福建省,117.6511886,24.51608603,N005,东孚,厦门市,福建省,118.0810222,24.48114183,43.665633384652885,别名映射至地级市,高,福建成品油管道（南线）,石湖山,43.665633384652885,泉港,111.01226612031608
350700000000,南平市,福建省,118.1727032,26.64481072,N019,兴闽,福州市,福建省,119.2915964,26.07737918,128.09418488501143,别名映射至地级市,中,福建成品油管道（北线）,泉港,202.75404939155064,上饶,202.9959251609125
350800000000,龙岩市,福建省,117.0123206,25.07824221,N075,梅州,梅州市,广东省,116.1160706,24.29108064,125.93896939632238,直接匹配城市名,高,珠三角成品油管网,东孚,126.68415049744577,石湖山,126.68415049744577
350900000000,宁德市,福建省,119.5430955,26.67078279,N019,兴闽,福州市,福建省,119.2915964,26.07737918,70.58012680444773,别名映射至地级市,中,福建成品油管道（北线）,灵昆,186.6092150366365,瑞安,186.6092150366365
360100000000,南昌市,江西省,115.8530507,28.68633588,N025,南昌,南昌市,江西省,115.8530507,28.68633588,0.0,直接匹配城市名,高,九江-赣州成品油管道,九江,108.61051325134414,樟树,170.93232288556555
360200000000,景德镇市,江西省,117.1795987,29.27707575,N004,上饶,上饶市,江西省,117.938144,28.45851288,117.22010519005646,直接匹配城市名,高,上饶-樟树成品油管道,九江,126.48826716572252,安庆,140.0427112595807
360300000000,萍乡市,江西省,113.8785392,27.66243299,N076,樟树,宜春市,江西省,114.4123745,27.81877183,55.33863905086741,别名映射至地级市,高,上饶-樟树成品油管道；九江-赣州成品油管道；浙赣成品油管道,株洲,76.4106662317917,湘潭,94.43454469684315
360400000000,九江市,江西省,115.9490642,29.65948813,N010,九江,九江市,江西省,115.9490642,29.65948813,0.0,直接匹配城市名,高,九江-赣州成品油管道,南昌,108.61051325134414,安庆,147.97833387659514
360500000000,新余市,江西省,114.922023,27.82218851,N076,樟树,宜春市,江西省,114.4123745,27.81877183,50.12151614091197,别名映射至地级市,高,上饶-樟树成品油管道；九江-赣州成品油管道；浙赣成品油管道,吉安长塘,80.9888975907852,南昌,132.47105568176113
360600000000,鹰潭市,江西省,117.0343687,28.27530155,N004,上饶,上饶市,江西省,117.938144,28.45851288,90.74427625699668,直接匹配城市名,高,上饶-樟树成品油管道,南昌,124.17582718573694,九江,186.64502035674695
360700000000,赣州市,江西省,114.9288134,25.83432314,N128,赣州,赣州市,江西省,114.9288134,25.83432314,0.0,直接匹配城市名,高,九江-赣州成品油管道,吉安长塘,140.18649015330797,郴州,192.2142354575158
360800000000,吉安市,江西省,114.9619304,27.09470019,N030,吉安长塘,吉安市,江西省,114.9619304,27.09470019,0.0,别名映射至地级市,高,九江-赣州成品油管道,樟树,97.0701569390622,赣州,140.18649015330797
360900000000,宜春市,江西省,114.4123745,27.81877183,N076,樟树,宜春市,江西省,114.4123745,27.81877183,0.0,别名映射至地级市,高,上饶-樟树成品油管道；九江-赣州成品油管道；浙赣成品油管道,吉安长塘,97.0701569390622,株洲,126.44968433995683
361000000000,抚州市,江西省,116.3530479,27.95211999,N025,南昌,南昌市,江西省,115.8530507,28.68633588,95.18750918284603,直接匹配城市名,高,九江-赣州成品油管道,上饶,165.2158062383549,吉安长塘,167.05380203565065
361100000000,上饶市,江西省,117.938144,28.45851288,N004,上饶,上饶市,江西省,117.938144,28.45851288,0.0,直接匹配城市名,高,上饶-樟树成品油管道,龙游,106.24498287938077,南昌,205.18263732979844
370100000000,济南市,山东省,116.9954885,36.64792998,N089,济南,济南市,山东省,116.9954885,36.64792998,0.0,直接匹配城市名,高,大港-济南-枣庄成品油管道；鲁皖一期管道；鲁皖二期管道（东线）；鲁皖二期管道（西线）,泰安,50.39831502666061,肥城,50.39831502666061
370200000000,青岛市,山东省,120.3775345,36.06661649,N147,青岛,青岛市,山东省,120.3775345,36.06661649,0.0,直接匹配城市名,高,鲁皖二期管道（东线）,潍坊,130.67953269064668,临沂,212.16280732840843
370300000000,淄博市,山东省,118.050415,36.81483572,N091,淄博,淄博市,山东省,118.050415,36.81483572,0.0,直接匹配城市名,高,鲁皖一期管道,齐鲁,0.0,济南,95.82581836937625
370400000000,枣庄市,山东省,117.3160283,34.81395871,N067,枣庄,枣庄市,山东省,117.3160283,34.81395871,0.0,直接匹配城市名,高,大港-济南-枣庄成品油管道；鲁皖一期管道,徐州,67.88363102691324,徐州(新沂,67.88363102691324
370500000000,东营市,山东省,118.6689487,37.43351224,N091,淄博,淄博市,山东省,118.050415,36.81483572,87.97597103873,直接匹配城市名,高,鲁皖一期管道,齐鲁,87.97597103873,潍坊,91.49816854752684
370600000000,烟台市,山东省,121.4445168,37.46616714,N147,青岛,青岛市,山东省,120.3775345,36.06661649,182.34702828436278,直接匹配城市名,高,鲁皖二期管道（东线）,潍坊,220.03782674614612,淄博,309.42792336750017
370700000000,潍坊市,山东省,119.1535384,36.70714657,N097,潍坊,潍坊市,山东省,119.1535384,36.70714657,0.0,直接匹配城市名,高,鲁皖二期管道（东线）,淄博,98.99553488187274,齐鲁,98.99553488187274
370800000000,济宁市,山东省,116.5836833,35.41651785,N016,兖州,济宁市,山东省,116.5836833,35.41651785,0.0,别名映射至地级市,高,大港-济南-枣庄成品油管道,曲阜,0.0,济宁,0.0
370900000000,泰安市,山东省,117.0815513,36.20000913,N086,泰安,泰安市,山东省,117.0815513,36.20000913,0.0,直接匹配城市名,高,鲁皖一期管道,肥城,0.0,济南,50.39831502666061
371000000000,威海市,山东省,122.1155144,37.51226081,N147,青岛,青岛市,山东省,120.3775345,36.06661649,223.13383618487538,直接匹配城市名,高,鲁皖二期管道（东线）,潍坊,277.47855195663715,辽河,356.66474287201197
371100000000,日照市,山东省,119.5219786,35.41814615,N147,青岛,青岛市,山东省,120.3775345,36.06661649,105.64746952629207,直接匹配城市名,高,鲁皖二期管道（东线）,临沂,111.87669345392054,潍坊,147.1064856917369
371300000000,临沂市,山东省,118.3508968,35.10515503,N007,临沂,临沂市,山东省,118.3508968,35.10515503,0.0,直接匹配城市名,高,鲁皖一期管道,枣庄,99.71138548294437,徐州,140.41854974978034
371400000000,德州市,山东省,116.3499607,37.4368547,N055,德州,德州市,山东省,116.3499607,37.4368547,0.0,直接匹配城市名,高,大港-济南-枣庄成品油管道,济南,104.77600095910748,沧州,106.86969958172439
371500000000,聊城市,山东省,115.9801841,36.45418762,N113,聊城,聊城市,山东省,115.9801841,36.45418762,0.0,直接匹配城市名,高,鲁皖二期管道（西线）,济南,93.21608317735488,泰安,102.63262712125287
371600000000,滨州市,山东省,117.965887,37.38264419,N091,淄博,淄博市,山东省,118.050415,36.81483572,63.5810044918715,直接匹配城市名,高,鲁皖一期管道,齐鲁,63.5810044918715,济南,118.7318117632115
371700000000,菏泽市,山东省,115.4954262,35.25631256,N098,濮阳,濮阳市,河南省,115.0236155,35.76426442,70.80899254686963,直接匹配城市名,高,鲁皖二期管道（西线）,兖州,100.30930020647249,曲阜,100.30930020647249
410100000000,郑州市,河南省,113.6193176,34.74752068,N048,巩义,郑州市,河南省,113.6193176,34.74752068,0.0,别名映射至地级市,高,洛驻管道,郑州,0.0,新乡,67.6504525297364
410200000000,开封市,河南省,114.3018549,34.79918562,N048,巩义,郑州市,河南省,113.6193176,34.74752068,62.60510300321408,别名映射至地级市,高,洛驻管道,郑州,62.60510300321408,新乡,66.14776794745596
410300000000,洛阳市,河南省,112.402798,34.64229511,N088,洛阳,洛阳市,河南省,112.402798,34.64229511,0.0,直接匹配城市名,高,洛驻管道,巩义,111.83214739017454,郑州,111.83214739017454
410400000000,平顶山市,河南省,113.1874622,33.76712576,N125,许昌,许昌市,河南省,113.8418998,34.03900016,67.54118787899642,直接匹配城市名,高,洛驻管道,漯河,78.99368309603332,驻马店,114.29774664135607
410500000000,安阳市,河南省,114.3583007,36.09691222,N082,汤阴,安阳市,河南省,114.3583007,36.09691222,0.0,别名映射至地级市,高,鲁皖二期管道（汤石支线）；鲁皖二期管道（汤郑支线）；鲁皖二期管道（西线）,邯郸,61.02865368682936,濮阳,70.4028428098234
410600000000,鹤壁市,河南省,114.2880788,35.75074794,N082,汤阴,安阳市,河南省,114.3583007,36.09691222,39.007667141934924,别名映射至地级市,高,鲁皖二期管道（汤石支线）；鲁皖二期管道（汤郑支线）；鲁皖二期管道（西线）,新乡,59.8509886199878,濮阳,66.38766189850956
410700000000,新乡市,河南省,113.9183294,35.30446704,N061,新乡,新乡市,河南省,113.9183294,35.30446704,0.0,直接匹配城市名,高,鲁皖二期管道（汤郑支线）,巩义,67.6504525297364,郑州,67.6504525297364
410800000000,焦作市,河南省,113.2383539,35.21767467,N061,新乡,新乡市,河南省,113.9183294,35.30446704,62.487407370888555,直接匹配城市名,高,鲁皖二期管道（汤郑支线）,巩义,62.75094711753175,郑州,62.75094711753175
410900000000,濮阳市,河南省,115.0236155,35.76426442,N098,濮阳,濮阳市,河南省,115.0236155,35.76426442,0.0,直接匹配城市名,高,鲁皖二期管道（西线）,汤阴,70.4028428098234,邯郸,105.43878527533985
411000000000,许昌市,河南省,113.8418998,34.03900016,N125,许昌,许昌市,河南省,113.8418998,34.03900016,0.0,直接匹配城市名,高,洛驻管道,漯河,53.053420070420074,巩义,81.38804499696948
411100000000,漯河市,河南省,114.012047,33.58330496,N096,漯河,漯河市,河南省,114.012047,33.58330496,0.0,直接匹配城市名,高,洛驻管道,许昌,53.053420070420074,驻马店,63.785787495444524
411200000000,三门峡市,河南省,111.2079304,34.7753463,N088,洛阳,洛阳市,河南省,112.402798,34.64229511,110.21796529826497,直接匹配城市名,高,洛驻管道,巩义,220.29773822326592,郑州,220.29773822326592
411300000000,南阳市,河南省,112.5219297,32.99134237,N124,襄阳,襄阳市,湖北省,112.1159833,32.01139396,115.42388033926736,直接匹配城市名,高,荆门-襄阳成品油管道,驻马店,139.69293740365694,漯河,153.35090614933173
411400000000,商丘市,河南省,115.6508372,34.41658995,N011,亳州,亳州市,安徽省,115.7750466,33.84858031,64.18617993604904,直接匹配城市名,高,安庆-亳州成品油管道,兖州,139.98747484066348,曲阜,139.98747484066348
411500000000,信阳市,河南省,114.0851703,32.15058474,N014,信阳,信阳市,河南省,114.0851703,32.15058474,0.0,直接匹配城市名,高,武汉-信阳成品油管道；驻信管道,广水,84.12340690138339,广水武胜关镇,84.12340690138339
411600000000,周口市,河南省,114.648992,33.62181601,N096,漯河,漯河市,河南省,114.012047,33.58330496,59.14515038930169,直接匹配城市名,高,洛驻管道,许昌,87.80392403930858,驻马店,89.72971717000617
411700000000,驻马店市,河南省,114.0197418,33.00970244,N148,驻马店,驻马店市,河南省,114.0197418,33.00970244,0.0,直接匹配城市名,高,洛驻管道；驻信管道,漯河,63.785787495444524,信阳,95.72615837573619
419000000000,省直辖县级行政区划,河南省,113.7474156,34.76650597,N048,巩义,郑州市,河南省,113.6193176,34.74752068,11.891324984302539,别名映射至地级市,高,洛驻管道,郑州,11.891324984302539,新乡,61.80946103009843
420100000000,武汉市,湖北省,114.3012374,30.59713291,N078,武汉,武汉市,湖北省,114.3012374,30.59713291,0.0,直接匹配城市名,高,兰郑长成品油管道；武汉-信阳成品油管道,广水,150.25577085346714,广水武胜关镇,150.25577085346714
420200000000,黄石市,湖北省,115.0335893,30.20347268,N078,武汉,武汉市,湖北省,114.3012374,30.59713291,82.76082788289149,直接匹配城市名,高,兰郑长成品油管道；武汉-信阳成品油管道,九江,106.963918712659,南昌,186.4262324482849
420300000000,十堰市,湖北省,110.7921275,32.63094317,N124,襄阳,襄阳市,湖北省,112.1159833,32.01139396,142.19869010102613,直接匹配城市名,高,荆门-襄阳成品油管道,荆门,221.14334983576754,广水,264.67896647123183
420500000000,宜昌市,湖北省,111.2815426,30.69507847,N119,荆门,荆门市,湖北省,112.1931881,31.03762742,94.98424362379627,直接匹配城市名,高,荆门-荆州成品油管道；荆门-襄阳成品油管道,荆州,99.50263083247651,襄阳,166.43732076344702
420600000000,襄阳市,湖北省,112.1159833,32.01139396,N124,襄阳,襄阳市,湖北省,112.1159833,32.01139396,0.0,直接匹配城市名,高,荆门-襄阳成品油管道,荆门,108.52503650336376,广水,124.19985687217584
420700000000,鄂州市,湖北省,114.8865854,30.39525829,N078,武汉,武汉市,湖北省,114.3012374,30.59713291,60.409126582612274,直接匹配城市名,高,兰郑长成品油管道；武汉-信阳成品油管道,九江,130.97945438678585,七里山,187.04015423246236
420800000000,荆门市,湖北省,112.1931881,31.03762742,N119,荆门,荆门市,湖北省,112.1931881,31.03762742,0.0,直接匹配城市名,高,荆门-荆州成品油管道；荆门-襄阳成品油管道,荆州,77.70770101937384,襄阳,108.52503650336376
420900000000,孝感市,湖北省,113.911666,30.92922238,N078,武汉,武汉市,湖北省,114.3012374,30.59713291,52.43212066833209,直接匹配城市名,高,兰郑长成品油管道；武汉-信阳成品油管道,广水,98.92145767640348,广水武胜关镇,98.92145767640348
421000000000,荆州市,湖北省,112.2348628,30.33970576,N118,荆州,荆州市,湖北省,112.2348628,30.33970576,0.0,直接匹配城市名,高,荆门-荆州成品油管道,荆门,77.70770101937384,七里山,137.82952369008146
421100000000,黄冈市,湖北省,114.8662715,30.45520971,N078,武汉,武汉市,湖北省,114.3012374,30.59713291,56.37455199266232,直接匹配城市名,高,兰郑长成品油管道；武汉-信阳成品油管道,九江,136.70444122660268,七里山,189.1214903006929
421200000000,咸宁市,湖北省,114.3172176,29.84383727,N078,武汉,武汉市,湖北省,114.3012374,30.59713291,83.77684023837242,直接匹配城市名,高,兰郑长成品油管道；武汉-信阳成品油管道,七里山,109.95627214684713,汨罗,109.95627214684713
421300000000,随州市,湖北省,113.3761098,31.69215886,N050,广水,随州市,湖北省,113.3761098,31.69215886,0.0,别名映射至地级市,高,156支线,广水武胜关镇,0.0,信阳,84.12340690138339
422800000000,恩施土家族苗族自治州,湖北省,109.4832872,30.27471062,N118,荆州,荆州市,湖北省,112.2348628,30.33970576,264.23888042764173,直接匹配城市名,高,荆门-荆州成品油管道,荆门,272.7336136185147,江津,293.74731278494414
429000000000,省直辖县级行政区划,湖北省,114.336063,30.54859064,N078,武汉,武汉市,湖北省,114.3012374,30.59713291,6.344366011981113,直接匹配城市名,高,兰郑长成品油管道；武汉-信阳成品油管道,广水,156.5859003825458,广水武胜关镇,156.5859003825458
430100000000,长沙市,湖南省,112.9334488,28.23178771,N144,长沙,长沙市,湖南省,112.9334488,28.23178771,0.0,直接匹配城市名,高,兰郑长成品油管道；长岭-郴州成品油管道,湘潭,44.30902209217712,株洲,48.14318408382006
430200000000,株洲市,湖南省,113.1266032,27.83380795,N071,株洲,株洲市,湖南省,113.1266032,27.83380795,0.0,直接匹配城市名,高,湘株支线,湘潭,18.491879987050954,长沙,48.14318408382006
430300000000,湘潭市,湖南省,112.9385458,27.83333305,N094,湘潭,湘潭市,湖南省,112.9385458,27.83333305,0.0,直接匹配城市名,高,湘娄支线；湘株支线；长岭-郴州成品油管道,株洲,18.491879987050954,长沙,44.30902209217712
430400000000,衡阳市,湖南省,112.5664064,26.89725267,N112,耒阳,衡阳市,湖南省,112.5664064,26.89725267,0.0,别名映射至地级市,高,长岭-郴州成品油管道,衡阳,0.0,娄底,105.91585864743526
430500000000,邵阳市,湖南省,111.4594779,27.24001892,N042,娄底,娄底市,湖南省,111.990876,27.70083635,73.30833667498294,直接匹配城市名,高,湘娄支线,耒阳,116.039832728929,衡阳,116.039832728929
430600000000,岳阳市,湖南省,113.260805,29.47623236,N002,七里山,岳阳市,湖南省,113.260805,29.47623236,0.0,别名映射至地级市,中,长岭-郴州成品油管道,汨罗,0.0,长岭,0.0
430700000000,常德市,湖南省,111.6932268,29.0343095,N144,长沙,长沙市,湖南省,112.9334488,28.23178771,150.37824548839274,直接匹配城市名,高,兰郑长成品油管道；长岭-郴州成品油管道,娄底,151.10834392436834,荆州,154.29497339163564
430800000000,张家界市,湖南省,110.4740873,29.11971738,N042,娄底,娄底市,湖南省,111.990876,27.70083635,216.55603102579067,直接匹配城市名,高,湘娄支线,荆州,217.5002726418718,长沙,259.4405342587838
430900000000,益阳市,湖南省,112.3494319,28.55813037,N144,长沙,长沙市,湖南省,112.9334488,28.23178771,67.67761560710416,直接匹配城市名,高,兰郑长成品油管道；长岭-郴州成品油管道,湘潭,99.13849053620132,娄底,101.60425761242897
431000000000,郴州市,湖南省,113.0099272,25.77315809,N134,郴州,郴州市,湖南省,113.0099272,25.77315809,0.0,直接匹配城市名,高,长岭-郴州成品油管道,耒阳,132.5778164965883,衡阳,132.5778164965883
431100000000,永州市,湖南省,111.6104773,26.42484365,N112,耒阳,衡阳市,湖南省,112.5664064,26.89725267,108.5490450639891,别名映射至地级市,高,长岭-郴州成品油管道,衡阳,108.5490450639891,娄底,146.79852656135702
431200000000,怀化市,湖南省,109.9989694,27.57159405,N042,娄底,娄底市,湖南省,111.990876,27.70083635,196.74388754245393,直接匹配城市名,高,湘娄支线,桂林,256.72460739329364,耒阳,264.6744254072681
431300000000,娄底市,湖南省,111.990876,27.70083635,N042,娄底,娄底市,湖南省,111.990876,27.70083635,0.0,直接匹配城市名,高,湘娄支线,湘潭,94.39854001897788,耒阳,105.91585864743526
433100000000,湘西土家族苗族自治州,湖南省,109.6668428,28.21740149,N042,娄底,娄底市,湖南省,111.990876,27.70083635,235.37020823322402,直接匹配城市名,高,湘娄支线,长沙,320.03689794209697,耒阳,321.31264524968884
440100000000,广州市,广东省,113.2578297,23.1332448,N026,南沙,广州市,广东省,113.2578297,23.1332448,0.0,别名映射至地级市,高,珠三角成品油管网,花都,0.0,黄埔,0.0
440200000000,韶关市,广东省,113.5921212,24.81415159,N134,郴州,郴州市,湖南省,113.0099272,25.77315809,121.64340628428425,直接匹配城市名,高,长岭-郴州成品油管道,赣州,175.8329062678209,南沙,189.96918403201613
440300000000,深圳市,广东省,114.0548095,22.54760649,N039,大鹏湾,深圳市,广东省,114.0548095,22.54760649,0.0,别名映射至地级市,中,珠三角成品油管网,妈湾,0.0,北沙,58.10441203577031
440400000000,珠海市,广东省,113.5728911,22.2745396,N021,北沙,珠海市,广东省,113.5728911,22.2745396,0.0,别名映射至地级市,中,珠三角成品油管网,斗门,0.0,珠海,0.0
440500000000,汕头市,广东省,116.6769607,23.35667796,N075,梅州,梅州市,广东省,116.1160706,24.29108064,118.53456893357486,直接匹配城市名,高,珠三角成品油管网,东孚,189.73819553097331,石湖山,189.73819553097331
440600000000,佛山市,广东省,113.1135059,23.02428458,N003,三水,佛山市,广东省,113.1135059,23.02428458,0.0,别名映射至地级市,高,珠三角成品油管网,南海,0.0,南沙,19.098712020114537
440700000000,江门市,广东省,113.0740716,22.58145271,N081,江门,江门市,广东省,113.0740716,22.58145271,0.0,直接匹配城市名,高,珠三角成品油管网,三水,49.40635816903986,南海,49.40635816903986
440800000000,湛江市,广东省,110.3828201,21.26187491,N006,东海岛,湛江市,广东省,110.3828201,21.26187491,0.0,别名映射至地级市,中,西南成品油管网（南线）,湛江,0.0,茂名,71.6439861753242
440900000000,茂名市,广东省,110.9216638,21.66642469,N117,茂名,茂名市,广东省,110.9216638,21.66642469,0.0,直接匹配城市名,高,珠三角成品油管网；西南成品油管网（北线）,东海岛,71.6439861753242,湛江,71.6439861753242
441200000000,肇庆市,广东省,112.4991499,23.07507516,N003,三水,佛山市,广东省,113.1135059,23.02428458,63.112765828725,别名映射至地级市,高,珠三角成品油管网,南海,63.112765828725,南沙,77.86411093639433
441300000000,惠州市,广东省,114.4106386,23.11487488,N056,惠州,惠州市,广东省,114.4106386,23.11487488,0.0,直接匹配城市名,高,珠三角成品油管网,大鹏湾,72.85981250227653,妈湾,72.85981250227653
441400000000,梅州市,广东省,116.1160706,24.29108064,N075,梅州,梅州市,广东省,116.1160706,24.29108064,0.0,直接匹配城市名,高,珠三角成品油管网,东孚,200.11710056462988,石湖山,200.11710056462988
441500000000,汕尾市,广东省,115.3703626,22.78878235,N056,惠州,惠州市,广东省,114.4106386,23.11487488,104.74414486171021,直接匹配城市名,高,珠三角成品油管网,大鹏湾,137.62059617798283,妈湾,137.62059617798283
441600000000,河源市,广东省,114.6970843,23.74734266,N056,惠州,惠州市,广东省,114.4106386,23.11487488,76.15778448959844,直接匹配城市名,高,珠三角成品油管网,大鹏湾,148.69067197489866,妈湾,148.69067197489866
441700000000,阳江市,广东省,111.9787851,21.84803613,N117,茂名,茂名市,广东省,110.9216638,21.66642469,111.02472695478849,直接匹配城市名,高,珠三角成品油管网；西南成品油管网（北线）,江门,139.15139196279014,北沙,170.98573878903355
441800000000,清远市,广东省,113.0496314,23.68268406,N026,南沙,广州市,广东省,113.2578297,23.1332448,64.68346002539839,别名映射至地级市,高,珠三角成品油管网,花都,64.68346002539839,黄埔,64.68346002539839
441900000000,东莞市,广东省,113.7473972,23.02414219,N026,南沙,广州市,广东省,113.2578297,23.1332448,51.52914153664129,别名映射至地级市,高,珠三角成品油管网,花都,51.52914153664129,黄埔,51.52914153664129
442000000000,中山市,广东省,113.3847876,22.52031979,N081,江门,江门市,广东省,113.0740716,22.58145271,32.62440460799929,直接匹配城市名,高,珠三角成品油管网,北沙,33.47946194687509,斗门,33.47946194687509
445100000000,潮州市,广东省,116.6233587,23.67507239,N075,梅州,梅州市,广东省,116.1160706,24.29108064,85.72031235331518,直接匹配城市名,高,珠三角成品油管网,东孚,173.00754566086786,石湖山,173.00754566086786
445200000000,揭阳市,广东省,116.3840887,23.55730082,N075,梅州,梅州市,广东省,116.1160706,24.29108064,86.02015504555783,直接匹配城市名,高,珠三角成品油管网,东孚,200.64018357550097,石湖山,200.64018357550097
445300000000,云浮市,广东省,112.0369131,22.92026851,N003,三水,佛山市,广东省,113.1135059,23.02428458,110.82286524109206,别名映射至地级市,高,珠三角成品油管网,南海,110.82286524109206,江门,112.82925676354833
450100000000,南宁市,广西壮族自治区,108.3621636,22.82027814,N024,南宁,南宁市,广西壮族自治区,108.3621636,22.82027814,0.0,直接匹配城市名,高,西南成品油管网（南线）；钦南柳成品油管道,黎塘,0.0,钦州,97.62752678335013
450200000000,柳州市,广西壮族自治区,109.4257429,24.32828748,N069,柳州,柳州市,广西壮族自治区,109.4257429,24.32828748,0.0,直接匹配城市名,高,西南成品油管网（北线）；钦南柳成品油管道,柳库,0.0,桂林,136.45171301614658
450300000000,桂林市,广西壮族自治区,110.2833245,25.27690019,N073,桂林,桂林市,广西壮族自治区,110.2833245,25.27690019,0.0,直接匹配城市名,高,西南成品油管网（北线）,柳州,136.45171301614658,柳库,136.45171301614658
450400000000,梧州市,广西壮族自治区,111.2736863,23.47936459,N003,三水,佛山市,广东省,113.1135059,23.02428458,194.65314918104636,别名映射至地级市,高,珠三角成品油管网,南海,194.65314918104636,茂名,204.80426010386958
450500000000,北海市,广西壮族自治区,109.1145133,21.48474782,N138,钦州,钦州市,广西壮族自治区,108.6506176,21.98377513,73.3143048118784,直接匹配城市名,高,钦南柳成品油管道,东海岛,133.64759749826683,湛江,133.64759749826683
450600000000,防城港市,广西壮族自治区,108.3489274,21.68808479,N138,钦州,钦州市,广西壮族自治区,108.6506176,21.98377513,45.2848790073444,直接匹配城市名,高,钦南柳成品油管道,南宁,125.90169912237702,黎塘,125.90169912237702
450700000000,钦州市,广西壮族自治区,108.6506176,21.98377513,N138,钦州,钦州市,广西壮族自治区,108.6506176,21.98377513,0.0,直接匹配城市名,高,钦南柳成品油管道,南宁,97.62752678335013,黎塘,97.62752678335013
450800000000,贵港市,广西壮族自治区,109.5948575,23.1146178,N024,南宁,南宁市,广西壮族自治区,108.3621636,22.82027814,130.3778461483591,直接匹配城市名,高,西南成品油管网（南线）；钦南柳成品油管道,黎塘,130.3778461483591,柳州,136.04771022718168
450900000000,玉林市,广西壮族自治区,110.1753144,22.65463363,N117,茂名,茂名市,广东省,110.9216638,21.66642469,134.09588368448826,直接匹配城市名,高,珠三角成品油管网；西南成品油管网（北线）,东海岛,156.3393379518844,湛江,156.3393379518844
451000000000,百色市,广西壮族自治区,106.6052027,23.89803782,N024,南宁,南宁市,广西壮族自治区,108.3621636,22.82027814,215.7024410233557,直接匹配城市名,高,西南成品油管网（南线）；钦南柳成品油管道,黎塘,215.7024410233557,柳州,290.22734200598677
451100000000,贺州市,广西壮族自治区,111.5603106,24.40551807,N073,桂林,桂林市,广西壮族自治区,110.2833245,25.27690019,161.21944368087472,直接匹配城市名,高,西南成品油管网（北线）,郴州,210.79728172460804,柳州,216.3788175899578
451200000000,河池市,广西壮族自治区,108.0807098,24.69555025,N069,柳州,柳州市,广西壮族自治区,109.4257429,24.32828748,142.07657476848004,直接匹配城市名,高,西南成品油管网（北线）；钦南柳成品油管道,柳库,142.07657476848004,南宁,210.47895269288898
451300000000,来宾市,广西壮族自治区,109.2169212,23.75273175,N069,柳州,柳州市,广西壮族自治区,109.4257429,24.32828748,67.4206729219636,直接匹配城市名,高,西南成品油管网（北线）；钦南柳成品油管道,柳库,67.4206729219636,南宁,135.5428236326226
451400000000,崇左市,广西壮族自治区,107.3632413,22.37938697,N024,南宁,南宁市,广西壮族自治区,108.3621636,22.82027814,113.66174563325212,直接匹配城市名,高,西南成品油管网（南线）；钦南柳成品油管道,黎塘,113.66174563325212,钦州,139.6636115626785
460100000000,海口市,海南省,110.1939835,20.04651831,N006,东海岛,湛江市,广东省,110.3828201,21.26187491,136.5624377875131,别名映射至地级市,中,西南成品油管网（南线）,湛江,136.5624377875131,茂名,195.35081973544672
