管段ID,管道名称,起点节点,终点节点,年份,设计输量_万吨年,同管道运输任务_万吨,同管道运输任务_t,同管道利用率,同管道负荷等级,全网连通运输任务_万吨,全网连通运输任务_t,全网连通利用率,全网连通负荷等级,同管道下游节点数,全网下游节点数,投产年份,管段方向,端点补齐说明,管输折算系数
S136,洛驻管道,许昌,漯河,2060,820.0,48.46634697602948,484663.46976029477,0.05910530119027985,低负荷,67.88528931208126,678852.8931208125,0.08278693818546494,低负荷,2,3,2007,许昌 → 漯河,,0.21929489312989234
S121,鲁皖二期管道（西线）,济南,聊城,2060,820.0,48.16934758718033,481693.4758718034,0.05874310681363455,低负荷,255.76759928225366,2557675.9928225367,0.31191170644177274,低负荷,3,24,2009,济南站 → 聊城站,,0.21929489312989234
S122,鲁皖二期管道（西线）,聊城,濮阳,2060,820.0,46.073197878729914,460731.9787872992,0.05618682668137794,低负荷,253.67144957380322,2536714.4957380323,0.3093554263095161,低负荷,2,23,2009,聊城站 → 濮阳站,,0.21929489312989234
S046,西南成品油管网（北线）,茂名,柳州,2060,800.0,43.57493488661896,435749.3488661896,0.0544686686082737,低负荷,43.57493488661896,435749.3488661896,0.0544686686082737,低负荷,6,6,2005,茂名 → 柳州,,0.21929489312989234
S088,安庆-亳州成品油管道,淮南,阜阳,2060,140.0,43.39144892527639,433914.4892527639,0.3099389208948314,低负荷,43.39144892527639,433914.4892527639,0.3099389208948314,低负荷,2,2,2016,安徽淮南 → 安徽阜阳,,0.21929489312989234
S094,浙苏成品油管道,嘉兴(陈山,苏州(苏州,2060,510.0,41.24367052004295,412436.70520042954,0.08086994219616264,低负荷,41.24367052004295,412436.70520042954,0.08086994219616264,低负荷,1,1,2007,浙江嘉兴(陈山首站) → 江苏苏州(苏州末站),,0.21929489312989234
S098,苏南成品油管道,南京(南京,苏州(苏州,2060,580.0,41.24367052004295,412436.70520042954,0.07110977675869473,低负荷,41.24367052004295,412436.70520042954,0.07110977675869473,低负荷,1,1,2010,江苏南京(南京首站) → 江苏苏州(苏州末站),,0.21929489312989234
S129,石太管道,石家庄,高庄,2060,820.0,40.14804929863271,401480.49298632715,0.0489610357300399,低负荷,40.14804929863271,401480.49298632715,0.0489610357300399,低负荷,4,4,2007,石家庄 → 高庄,,0.21929489312989234
S130,石太管道,高庄,阳泉,2060,820.0,40.14804929863271,401480.49298632715,0.0489610357300399,低负荷,40.14804929863271,401480.49298632715,0.0489610357300399,低负荷,3,3,2007,高庄 → 阳泉,,0.21929489312989234
S110,鲁皖一期管道,齐鲁,淄博,2060,655.0,40.05423609190761,400542.36091907613,0.06115150548382842,低负荷,299.0600048035846,2990600.048035846,0.4565801600054727,低负荷,9,35,2005,齐鲁站 → 淄博站,,0.21929489312989234
S064,珠三角成品油管网,黄埔,南沙,2060,300.0,39.528268013759224,395282.6801375922,0.1317608933791974,低负荷,39.528268013759224,395282.6801375922,0.1317608933791974,低负荷,3,3,2006,黄埔 → 南沙,,0.21929489312989234
S047,西南成品油管网（北线）,柳州,贵阳,2060,800.0,36.40363059847913,364036.30598479137,0.045504538248098914,低负荷,36.40363059847913,364036.30598479137,0.045504538248098914,低负荷,3,3,2005,柳州 → 贵阳,,0.21929489312989234
S131,石太管道,阳泉,晋中,2060,820.0,35.6607454019676,356607.454019676,0.04348871390483854,低负荷,35.6607454019676,356607.454019676,0.04348871390483854,低负荷,2,2,2007,阳泉 → 晋中,,0.21929489312989234
S111,鲁皖一期管道,淄博,济南,2060,655.0,34.858233146461664,348582.3314646166,0.05321867655948346,低负荷,293.86400185813864,2938640.0185813867,0.4486473310811277,低负荷,8,34,2005,淄博站 → 济南站,,0.21929489312989234
S124,鲁皖二期管道（汤郑支线）,汤阴,新乡,2060,820.0,34.0509289973004,340509.2899730041,0.041525523167439515,低负荷,142.22105736546095,1422210.5736546093,0.17344031386031825,低负荷,2,14,2010,汤阴站 → 新乡站,,0.21929489312989234
S065,珠三角成品油管网,黄埔,惠州,2060,350.0,33.76130848875016,337613.08488750155,0.09646088139642903,低负荷,33.76130848875016,337613.08488750155,0.09646088139642903,低负荷,2,2,2006,黄埔 → 惠州,,0.21929489312989234
S112,鲁皖一期管道,济南,泰安,2060,655.0,31.3733074724153,313733.074724153,0.04789817934719893,低负荷,31.3733074724153,313733.074724153,0.04789817934719893,低负荷,7,7,2005,济南站 → 泰安站,,0.21929489312989234
S132,石太管道,晋中,太原,2060,820.0,30.25509303640426,302550.9303640426,0.03689645492244422,低负荷,30.25509303640426,302550.9303640426,0.03689645492244422,低负荷,1,1,2007,晋中 → 太原,,0.21929489312989234
S123,鲁皖二期管道（西线）,濮阳,汤阴,2060,820.0,29.871509327686756,298715.0932768676,0.036428669911813115,低负荷,237.46976102276008,2374697.6102276007,0.2895972695399513,低负荷,1,22,2009,濮阳站 → 汤阴站,,0.21929489312989234
S113,鲁皖一期管道,泰安,曲阜,2060,655.0,28.73909487722795,287390.9487722795,0.043876480728592286,低负荷,28.73909487722795,287390.9487722795,0.043876480728592286,低负荷,6,6,2005,泰安站 → 曲阜站,,0.21929489312989234
S114,鲁皖一期管道,曲阜,枣庄,2060,655.0,28.73909487722795,287390.9487722795,0.043876480728592286,低负荷,28.73909487722795,287390.9487722795,0.043876480728592286,低负荷,4,4,2005,曲阜站 → 枣庄站,,0.21929489312989234
S070,荆门-襄阳成品油管道,荆门,襄阳,2060,350.0,27.252967311481143,272529.6731148115,0.07786562088994613,低负荷,27.252967311481143,272529.6731148115,0.07786562088994613,低负荷,1,1,2019,湖北荆门 → 湖北襄阳,,0.21929489312989234
S089,安庆-亳州成品油管道,阜阳,亳州,2060,140.0,26.575729716049633,265757.29716049635,0.18982664082892595,低负荷,26.575729716049633,265757.29716049635,0.18982664082892595,低负荷,1,1,2016,安徽阜阳 → 安徽亳州,,0.21929489312989234
S126,鲁皖二期管道（汤石支线）,汤阴,邯郸,2060,820.0,25.229145030979677,252291.45030979672,0.030767250037780094,低负荷,173.54732269777293,1735473.226977729,0.2116430764606987,低负荷,3,20,2009,汤阴站 → 邯郸站,,0.21929489312989234
S067,珠三角成品油管网,惠州,梅州,2060,120.0,24.55117498104925,245511.74981049245,0.2045931248420771,低负荷,24.55117498104925,245511.74981049245,0.2045931248420771,低负荷,1,1,2015,惠州 → 梅州,,0.21929489312989234
S053,西南成品油管网（南线）,东海岛,南宁,2060,800.0,22.376955390057557,223769.5539005756,0.027971194237571946,低负荷,58.126465074043274,581264.6507404327,0.0726580813425541,低负荷,5,11,2012,东海岛 → 南宁,,0.21929489312989234
S115,鲁皖一期管道,枣庄,徐州,2060,655.0,21.370731048966825,213707.31048966822,0.032627070303766145,低负荷,21.370731048966825,213707.31048966822,0.032627070303766145,低负荷,2,2,2005,枣庄站 → 徐州站,,0.21929489312989234
S068,武汉-信阳成品油管道,武汉,信阳,2060,,19.418942336051774,194189.42336051774,,无设计输量,19.418942336051774,194189.42336051774,,无设计输量,1,1,2013,湖北武汉 → 河南信阳,,0.21929489312989234
S138,驻信管道,驻马店,信阳,2060,820.0,19.418942336051774,194189.42336051774,0.02368163699518509,低负荷,19.418942336051774,194189.42336051774,0.02368163699518509,低负荷,1,1,2013,驻马店 → 信阳,,0.21929489312989234
S016,大港-济南-枣庄成品油管道,大港,沧州,2060,285.0,19.37991602861227,193799.1602861227,0.06799970536355184,低负荷,304.61794656726767,3046179.465672677,1.068834900236027,超过设计输量,6,36,2007,大港首站 → 沧州清管站,,0.21929489312989234
S030,抚顺-锦州-郑州成品油管道,固安,保定,2060,800.0,18.436501291408472,184365.0129140847,0.02304562661426059,低负荷,183.50699313139125,1835069.9313139126,0.22938374141423906,低负荷,3,21,2018,固安 → 保定,,0.21929489312989234
S090,安庆-合肥成品油管道,安庆,合肥,2060,120.0,18.250422439110228,182504.22439110227,0.1520868536592519,低负荷,85.81064505946725,858106.4505946724,0.7150887088288937,中负荷,1,6,2007,安徽安庆 → 安徽合肥,,0.21929489312989234
S127,鲁皖二期管道（汤石支线）,邯郸,邢台,2060,820.0,16.75231417318954,167523.14173189542,0.02042965143071895,低负荷,56.90036347182225,569003.6347182225,0.06939068716075884,低负荷,2,6,2009,邯郸站 → 邢台站,,0.21929489312989234
S116,鲁皖一期管道,徐州,宿州,2060,655.0,15.035348383243699,150353.483832437,0.022954730356097252,低负荷,15.035348383243699,150353.483832437,0.022954730356097252,低负荷,1,1,2005,徐州站 → 宿州站,,0.21929489312989234
S017,大港-济南-枣庄成品油管道,沧州,德州,2060,285.0,14.946276147295642,149462.76147295642,0.05244307420103734,低负荷,300.18430668595107,3001843.0668595107,1.0532782690735125,超过设计输量,5,35,2007,沧州清管站 → 德州分输泵站,,0.21929489312989234
S137,洛驻管道,漯河,驻马店,2060,820.0,14.725491145647409,147254.9114564741,0.01795791603127733,低负荷,34.14443348169919,341444.3348169918,0.041639553026462425,低负荷,1,2,2007,漯河 → 驻马店,,0.21929489312989234
S054,西南成品油管网（南线）,南宁,长坡,2060,800.0,14.475984550933246,144759.84550933246,0.018094980688666558,低负荷,18.221231731802874,182212.3173180288,0.02277653966475359,低负荷,3,4,2012,南宁 → 长坡,,0.21929489312989234
S128,鲁皖二期管道（汤石支线）,邢台,石家庄,2060,820.0,12.073578927985825,120735.78927985825,0.014723876741446127,低负荷,52.22162822661854,522216.28226618544,0.06368491247148603,低负荷,1,5,2009,邢台站 → 石家庄站,,0.21929489312989234
S043,钦南柳成品油管道,钦州,南宁,2060,500.0,11.765932989839984,117659.32989839985,0.023531865979679968,低负荷,58.126465074043274,581264.6507404327,0.11625293014808655,低负荷,2,11,2018,钦州 → 南宁,,0.21929489312989234
S040,云南成品油管网（安曲线）,安宁,寻甸,2060,323.0,11.570672383502874,115706.72383502875,0.035822515119203945,低负荷,11.570672383502874,115706.72383502875,0.035822515119203945,低负荷,3,3,2017,安宁 → 寻甸,,0.21929489312989234
S041,云南成品油管网（安曲线）,寻甸,曲靖,2060,155.0,11.570672383502874,115706.72383502875,0.07464949924840564,低负荷,11.570672383502874,115706.72383502875,0.07464949924840564,低负荷,1,1,2017,寻甸 → 曲靖,,0.21929489312989234
S048,西南成品油管网（北线）,贵阳,曲靖,2060,800.0,11.570672383502874,115706.72383502875,0.014463340479378592,低负荷,11.570672383502874,115706.72383502875,0.014463340479378592,低负荷,1,1,2005,贵阳 → 曲靖,,0.21929489312989234
S057,西南成品油管网（南线）,长坡,曲靖,2060,800.0,11.570672383502874,115706.72383502875,0.014463340479378592,低负荷,11.570672383502874,115706.72383502875,0.014463340479378592,低负荷,1,1,2012,长坡 → 曲靖,,0.21929489312989234
S095,苏北成品油管道,南京(扬子,泰州(泰州,2060,545.0,10.686888838083117,106868.88838083118,0.019608970345106638,低负荷,10.686888838083117,106868.88838083118,0.019608970345106638,低负荷,1,1,2015,江苏南京(扬子首站) → 江苏泰州(泰州末站),,0.21929489312989234
S081,九江-赣州成品油管道,九江,南昌,2060,330.0,9.390089107620271,93900.89107620271,0.028454815477637185,低负荷,9.390089107620271,93900.89107620271,0.028454815477637185,低负荷,4,4,2016,九江首站 → 南昌分输泵站,,0.21929489312989234
S059,珠三角成品油管网,茂名,江门,2060,550.0,8.963524433263816,89635.24433263815,0.016297317151388754,低负荷,8.963524433263816,89635.24433263815,0.016297317151388754,低负荷,1,1,2006,茂名 → 江门,,0.21929489312989234
S092,淮蚌支线,淮南,蚌埠,2060,80.0,8.846018554656329,88460.1855465633,0.11057523193320411,低负荷,8.846018554656329,88460.1855465633,0.11057523193320411,低负荷,1,1,2016,安徽淮南 → 安徽蚌埠,,0.21929489312989234
S018,大港-济南-枣庄成品油管道,德州,济南,2060,285.0,8.625971319483234,86259.71319483235,0.030266566033274506,低负荷,293.86400185813864,2938640.0185813867,1.0311017609057496,超过设计输量,4,34,2007,德州分输泵站 → 济南分输站,,0.21929489312989234
S031,抚顺-锦州-郑州成品油管道,保定,邯郸,2060,1100.0,8.476830857790132,84768.30857790132,0.007706209870718302,低负荷,173.54732269777293,1735473.226977729,0.15777029336161175,低负荷,2,20,2018,保定 → 邯郸,,0.21929489312989234
S103,甬台温成品油管道,算山,宁海,2060,460.0,7.838040132695703,78380.40132695704,0.017039217679773268,低负荷,7.838040132695703,78380.40132695704,0.017039217679773268,低负荷,4,4,2018,算山首站/浙江宁波 → 宁海分输站,,0.21929489312989234
S099,浙赣成品油管道,算山,龙游,2060,760.0,6.908529355842762,69085.29355842761,0.009090170205056265,低负荷,9.034016258648895,90340.16258648895,0.01188686349822223,低负荷,2,3,2013,算山首站/浙江宁波 → 龙游,,0.21929489312989234
S038,云南成品油管网（安蒙线）,安宁,玉溪,2060,225.0,6.75177622523352,67517.76225233519,0.0300078943343712,低负荷,6.75177622523352,67517.76225233519,0.0300078943343712,低负荷,2,2,2017,安宁 → 玉溪,,0.21929489312989234
S036,云南成品油管网（安保线）,安宁,大理,2060,173.0,6.650559348300001,66505.59348300002,0.038442539585549135,低负荷,6.650559348300001,66505.59348300002,0.038442539585549135,低负荷,2,2,2017,安宁 → 大理,,0.21929489312989234
S119,鲁皖二期管道（东线）,青岛,潍坊,2060,820.0,6.500366884241217,65003.668842412175,0.007927276688099045,低负荷,296.87944306833356,2968794.4306833353,0.3620481013028458,低负荷,2,35,2008,青岛站 → 潍坊站,,0.21929489312989234
S091,合六支线,合肥,六安,2060,140.0,6.445541473264911,64455.414732649115,0.04603958195189222,低负荷,6.445541473264911,64455.414732649115,0.04603958195189222,低负荷,1,1,2019,安徽合肥 → 安徽六安,,0.21929489312989234
S097,苏北成品油管道,南京(扬子,盐城(盐城,2060,545.0,6.1329902619817,61329.90261981701,0.011253193141250825,低负荷,6.1329902619817,61329.90261981701,0.011253193141250825,低负荷,1,1,2015,江苏南京(扬子首站) → 江苏盐城(盐城末站),,0.21929489312989234
S024,呼和浩特-包头-鄂尔多斯成品油管道,呼和浩特,包头,2060,200.0,5.826225342512901,58262.253425129,0.029131126712564504,低负荷,5.826225342512901,58262.253425129,0.029131126712564504,低负荷,2,2,2014,呼和浩特 → 包头,,0.21929489312989234
S118,鲁皖一期管道,枣庄,临沂,2060,655.0,5.4654876122475935,54654.87612247594,0.00834425589656121,低负荷,5.4654876122475935,54654.87612247594,0.00834425589656121,低负荷,1,1,2005,枣庄站 → 临沂站,,0.21929489312989234
S104,甬台温成品油管道,宁海,临海,2060,460.0,5.419696830296928,54196.96830296928,0.011781949631080278,低负荷,5.419696830296928,54196.96830296928,0.011781949631080278,低负荷,3,3,2018,宁海分输站 → 临海分输泵站,,0.21929489312989234
S082,九江-赣州成品油管道,南昌,吉安长塘,2060,240.0,5.3069054134200035,53069.05413420003,0.022112105889250014,低负荷,5.3069054134200035,53069.05413420003,0.022112105889250014,低负荷,3,3,2016,南昌分输泵站 → 吉安长塘站,,0.21929489312989234
S019,大港-济南-枣庄成品油管道,济南,济南,2060,285.0,5.141045645436873,51410.45645436872,0.018038756650655696,低负荷,290.3790761840923,2903790.761840923,1.0188739515231309,超过设计输量,3,33,2007,济南分输站 → 济南清管站,,0.21929489312989234
S020,大港-济南-枣庄成品油管道,济南,兖州,2060,285.0,5.141045645436873,51410.45645436872,0.018038756650655696,低负荷,31.97726430665129,319772.6430665129,0.11220092739175891,低负荷,3,6,2007,济南清管站 → 兖州分输站,,0.21929489312989234
S013,兰郑长成品油管道,咸阳,郑州,2060,1500.0,4.711688289070083,47116.88289070082,0.003141125526046722,低负荷,108.17012836816052,1081701.2836816052,0.07211341891210701,低负荷,3,13,2009,咸阳 → 郑州,,0.21929489312989234
S014,兰郑长成品油管道,郑州,武汉,2060,1000.0,4.711688289070083,47116.88289070082,0.004711688289070083,低负荷,27.031946535540985,270319.4653554099,0.027031946535540984,低负荷,2,9,2009,郑州 → 武汉,,0.21929489312989234
S083,九江-赣州成品油管道,吉安长塘,樟树,2060,274.0,4.340936864037047,43409.36864037047,0.015842835270208203,低负荷,4.340936864037047,43409.36864037047,0.015842835270208203,低负荷,2,2,2016,吉安长塘站 → 樟树站,,0.21929489312989234
S034,兰成渝成品油管道,兰州,成都,2060,700.0,4.111654985913926,41116.54985913925,0.0058737928370198944,低负荷,4.111654985913926,41116.54985913925,0.0058737928370198944,低负荷,2,2,2002,兰州 → 成都,,0.21929489312989234
S044,钦南柳成品油管道,南宁,柳州,2060,300.0,3.864962150715673,38649.621507156735,0.012883207169052243,低负荷,43.57493488661896,435749.3488661896,0.14524978295539653,低负荷,1,6,2018,南宁 → 柳州,,0.21929489312989234
S105,甬台温成品油管道,临海,灵昆,2060,460.0,3.850527757890876,38505.27757890876,0.008370712517154077,低负荷,3.850527757890876,38505.27757890876,0.008370712517154077,低负荷,2,2,2018,临海分输泵站 → 灵昆分输站,,0.21929489312989234
S039,云南成品油管网（安蒙线）,玉溪,蒙自,2060,115.0,3.82632559828029,38263.2559828029,0.03327239650678513,低负荷,3.82632559828029,38263.2559828029,0.03327239650678513,低负荷,1,1,2017,玉溪 → 蒙自,,0.21929489312989234
S037,云南成品油管网（安保线）,大理,保山,2060,57.0,3.745247180869628,37452.47180869629,0.06570609089244962,低负荷,3.745247180869628,37452.47180869629,0.06570609089244962,低负荷,1,1,2017,大理 → 保山,,0.21929489312989234
S033,吉林石化-长春成品油管道,吉林,长春,2060,245.0,3.672202745492484,36722.02745492485,0.0149885826346632,低负荷,3.672202745492484,36722.02745492485,0.0149885826346632,低负荷,1,1,2014,吉林 → 长春,,0.21929489312989234
S120,鲁皖二期管道（东线）,潍坊,济南,2060,820.0,3.4849256740463623,34849.25674046362,0.0042499093585931244,低负荷,293.86400185813864,2938640.0185813867,0.3583707339733398,低负荷,1,34,2008,潍坊站 → 济南站,,0.21929489312989234
